53.7
54.2
53.7
52.1
50.5
50.5
49.4
49.4
49.4
49.4
49.4
48.9
49.9
49.9
50.5
49.9
50.5
49.4
49.4
49.4
49.4
49.9
49.4
49.4
49.4
49.4
49.9
49.9
49.4
49.9
49.4
49.9
49.9
49.4
49.4
51.5
49.9
49.4
49.9
50.5
49.4
49.4
49.9
49.4
49.4
50.5
49.9
50.5
50.5
49.9
50.5
50.5
49.9
49.4
49.9
49.4
49.9
49.9
49.9
49.9
50.5
49.9
50.5
50.5
50.5
50.5
50.5
50.5
50.5
50.5
49.9
49.9
50.5
50.5
50.5
50.5
50.5
50.5
50.5
49.9
50.5
50.5
50.5
50.5
50.5
50.5
50.5
50.5
50.5
49.9
51
50.5
51
50.5
50.5
49.9
51
50.5
50.5
50.5
50.5
50.5
50.5
50.5
50.5
50.5
51
50.5
50.5
50.5
50.5
50.5
51
50.5
50.5
50.5
51
50.5
50.5
51
51
50.5
50.5
50.5
50.5
50.5
50.5
51.5
51.5
50.5
51
50.5
50.5
51
51.5
51.5
51
50.5
51
50.5
50.5
50.5
50.5
50.5
50.5
50.5
50.5
49.9
50.5
50.5
50.5
50.5
49.9
49.9
49.9
49.9
50.5
49.4
49.4
49.4
49.4
49.4
50.5
50.5
49.9
49.4
49.4
49.4
49.4
49.4
49.4
49.4
49.4
49.4
48.3
49.4
48.9
48.3
48.3
48.3
47.8
49.4
49.4
48.9
48.3
48.3
48.9
48.3
48.9
48.3
48.3
48.3
48.3
48.3
47.8
48.3
48.3
47.8
48.3
48.3
47.8
47.8
47.8
47.2
47.8
47.2
47.2
47.2
47.8
47.8
47.8
47.2
48.3
47.2
47.8
48.3
48.3
47.8
47.8
47.8
47.2
48.3
47.8
47.8
47.8
47.8
48.3
47.8
47.8
48.3
48.3
48.3
48.3
48.3
48.3
48.9
48.9
48.3
48.3
48.3
48.3
48.3
48.3
48.9
49.4
49.4
49.4
49.4
49.4
48.9
49.4
48.3
48.3
48.9
50.5
49.4
48.9
